x,l,P_reference,P_forward,P_backward,abs_err_forward,rel_err_forward,abs_err_backward,rel_err_backward
0.90000000000000002,37,-1.806926853404877068420e-01,-1.80692685340487630e-01,-1.46193649424638528e-01,7.697835424647081481453e-17,4.260180986375673665729e-16,3.449903591584917920791e-02,1.909265770821935973874e-01
0.90000000000000002,38,-1.263846318407162091921e-01,-1.26384631840716188e-01,-8.93875121352480373e-02,2.080312918456561632752e-17,1.646017310932551042197e-16,3.699711970546817189941e-02,2.927343235219928056453e-01
0.90000000000000002,39,-4.851622932366924752497e-02,-4.85162293236692452e-02,-1.63896387906775701e-02,2.347975329788920539897e-18,4.839566805830541932669e-17,3.212659053299167745673e-02,6.621823455954009932122e-01
0.90000000000000002,40,3.698741842187621436079e-02,3.69874184218761948e-02,5.80202413814374582e-02,1.958678987230844104062e-17,5.295527697797862835921e-16,2.103282295956124382273e-02,5.686480391700270008875e-01
0.90000000000000002,41,1.130983408756474632755e-01,1.13098340875647435e-01,1.19152710934973025e-01,2.817570395746704647877e-17,2.491257054641186992762e-16,6.054370059325561294707e-03,5.353190871281118030600e-02
0.90000000000000002,42,1.650467120979509744411e-01,1.65046712097950937e-01,1.55282800242941638e-01,3.721523957056493969731e-17,2.254830714136168500667e-16,9.763911855009336804865e-03,5.915847538492439943079e-02
0.90000000000000002,43,1.831614688073501487922e-01,1.83161468807350097e-01,1.59877217658515536e-01,5.140473550296897897738e-17,2.806525621228592205347e-16,2.328425114883461300027e-02,1.271241779204395164633e-01
0.90000000000000002,44,1.646485088046278432670e-01,1.64648508804627752e-01,1.32755130277619898e-01,9.097811479868989081865e-17,5.525596038446036115880e-16,3.189337852700794500671e-02,1.937058450061802485954e-01
0.90000000000000002,45,1.139831317272729783150e-01,1.13983131727272910e-01,7.99797412947260283e-02,6.833184192089891695332e-17,5.994908271549887291396e-16,3.400339043254694998170e-02,2.983194962032341565291e-01
0.90000000000000002,46,4.187033896207400451175e-02,4.18703389620739691e-02,1.25295641205470966e-02,3.540936532701877137441e-17,8.456909164048669693202e-16,2.934077484152690792221e-02,7.007532197936986221817e-01
0.90000000000000002,47,-3.699312102827580294478e-02,-3.69931210282758022e-02,-5.59647570780341455e-02,7.691059161069047078740e-19,2.079051171484115372489e-17,1.897163604975834256511e-02,5.128422669516669243233e-01
0.90000000000000002,48,-1.068920370653137383741e-01,-1.06892037065313694e-01,-1.11955755079950689e-01,4.417446226520627128309e-17,4.132624232637138114456e-16,5.063718014636950605280e-03,4.737226601400524172511e-02
0.90000000000000002,49,-1.542041842131561438613e-01,-1.54204184213156070e-01,-1.44641409770082802e-01,7.359022245745361345826e-17,4.772258472294759013089e-16,9.562774443073342216714e-03,6.201371572288037078654e-02
0.90000000000000002,50,-1.700376599438367915203e-01,-1.70037659943836711e-01,-1.48034352231935895e-01,8.062398405145332347388e-17,4.741536908828509876382e-16,2.200330771190089642578e-02,1.294025554054822862288e-01
0.98999999999999999,0,1.000000000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00,0.000000000000000000000e+00
0.98999999999999999,1,9.899999999999999911182e-01,9.89999999999999991e-01,8.74291065219817587e-01,0.000000000000000000000e+00,0.000000000000000000000e+00,1.157089347801824041895e-01,1.168777118991741466954e-01
0.98999999999999999,2,9.701499999999999736397e-01,9.70149999999999846e-01,7.98322231851429143e-01,1.278274361360409727695e-16,1.317604866629294194159e-16,1.718277681485708309602e-01,1.771146401572652019039e-01
0.98999999999999999,3,9.407474999999999480736e-01,9.40747499999999737e-01,7.34370972408313061e-01,2.113652135260490894098e-16,2.246779433653016362729e-16,2.063765275916868872984e-01,2.193750475995810764190e-01
0.98999999999999999,4,9.022325437499999152601e-01,9.02232543749999505e-01,6.73556035808830500e-01,4.103705222857634282718e-16,4.548389715362264849515e-16,2.286765079411694152932e-01,2.534562841090927305416e-01
0.98999999999999999,5,8.551803929624998761266e-01,8.55180392962499480e-01,6.12780077884685581e-01,3.956795828485848431910e-16,4.626855177044916269906e-16,2.424003150778142949800e-01,2.834493366225290436730e-01
0.98999999999999999,6,8.002919601019373319214e-01,8.00291960101937039e-01,5.50899144853345679e-01,2.931140573314561237339e-16,3.662589054301141150067e-16,2.493928152485916527477e-01,3.116272906413119509340e-01
0.98999999999999999,7,7.383821669624191590098e-01,7.38382166962418873e-01,4.87627360993492132e-01,2.857414825585546935827e-16,3.869831847836295958516e-16,2.507548059689270274187e-01,3.396003007500714631023e-01
0.98999999999999999,8,6.703664323347953861768e-01,6.70366432334795204e-01,4.23121537097492340e-01,1.825254357379346714652e-16,2.722771113437516973075e-16,2.472448952373030466360e-01,3.688205186172323716285e-01
0.98999999999999999,9,5.972455244994725529059e-01,5.97245524499472324e-01,3.57790731266984352e-01,2.284413977426957842454e-16,3.824916024848295507568e-16,2.394547932324882008734e-01,4.009319172934207081618e-01
0.98999999999999999,10,5.200890424821920143871e-01,5.20089042482191677e-01,2.92194982125454361e-01,3.375121362947375303065e-16,6.489506771454313702992e-16,2.278940603567376532767e-01,4.381827759129164999582e-01
0.98999999999999999,11,4.400178134736405775082e-01,4.40017813473640163e-01,2.26984215065304723e-01,4.150054865731389597272e-16,9.431561038335099356819e-16,2.130335984083358544835e-01,4.841476683104733154752e-01
0.98999999999999999,12,3.581855121242236417699e-01,3.58185512124223226e-01,1.62857147804749247e-01,4.152765371162603358357e-16,1.159389542735711612469e-15,1.953283643194743946479e-01,5.453273728495524476476e-01
0.98999999999999999,13,2.757598202608344710788e-01,2.75759820260834010e-01,1.00531063644914417e-01,4.611924991210214486159e-16,1.672442702801266481903e-15,1.752287566159200537022e-01,6.354397694710398981693e-01
0.98999999999999999,14,1.939034527112284287873e-01,1.93903452711227969e-01,4.07180292690587226e-02,4.594577756450446415215e-16,2.369518279436179809011e-15,1.531854234421697062349e-01,7.900087455910430484516e-01
0.98999999999999999,15,1.137553762458457030281e-01,1.13755376245845266e-01,-1.58946847142750584e-02,4.369470280388143557104e-16,3.841111009069968871587e-15,1.296500609601207614684e-01,1.139726887983947267984e+00
0.98999999999999999,16,3.641254414478613517865e-02,3.64125441447857301e-02,-6.86611445573114126e-02,4.050850366948965941560e-16,1.112487595165470451017e-14,1.050736887020975478182e-01,2.885645350247873646560e+00
0.98999999999999999,17,-3.708754133666871899097e-02,-3.70875413366690831e-02,-1.16990861015233094e-01,3.641564046835688017723e-16,9.818833806691972435801e-15,7.990331967856437512024e-02,2.154451786200326738685e+00
0.98999999999999999,18,-1.057831420987186333058e-01,-1.05783142098718946e-01,-1.60360770927974045e-01,3.130498247780333365142e-16,2.959354567913003549317e-15,5.457762882925541122494e-02,5.159388135618304538767e-01
0.98999999999999999,19,-1.688031974218961348103e-01,-1.68803197421896423e-01,-1.98325238990394420e-01,2.878150192134332208127e-16,1.705032982841470683921e-15,2.952204156849828535849e-02,1.748902984030139218593e-01
0.98999999999999999,20,-2.253805876291877836897e-01,-2.25380587629188056e-01,-2.30524141489381107e-01,2.724193483641390578498e-16,1.208708128902134189153e-15,5.143553860193323250022e-03,2.282163656727998635464e-02
0.98999999999999999,21,-2.748635287348004457787e-01,-2.74863528734800688e-01,-2.56689053487908991e-01,2.425902360936316171092e-16,8.825843036006882564161e-16,1.817447524689145443204e-02,6.612181445297142404292e-02
0.98999999999999999,22,-3.167249126376141552062e-01,-3.16724912637614375e-01,-2.76647547077422007e-01,2.200930410145574001035e-16,6.949028391283522193484e-16,4.007736556019214830583e-02,1.265368272626135455022e-01
0.98999999999999999,23,-3.505694446017435078589e-01,-3.50569444601743663e-01,-2.90325610676745727e-01,1.548782803395543083980e-16,4.417905859294162884408e-16,6.024383392499778111301e-02,1.718456495643435973146e-01
0.98999999999999999,24,-3.761384694439166543299e-01,-3.76138469443916768e-01,-2.97748211750344716e-01,1.131907068074866629104e-16,3.009282910488466489497e-16,7.839025769357193867623e-02,2.084079775447168275324e-01
0.98999999999999999,25,-3.933124192913021020151e-01,-3.93312419291302173e-01,-2.99038043830692934e-01,7.125918778660977892514e-17,1.811770599947227207023e-16,9.427437546060916752680e-02,2.396933603837868842072e-01
0.98999999999999999,26,-4.021108582276894843400e-01,-4.02110858227689605e-01,-2.94412520740502670e-01,1.205090714717638178399e-16,2.996911647770707327402e-16,1.076983374871868142709e-01,2.678324528759782487250e-01
0.98999999999999999,27,-4.026901418382597185399e-01,-4.02690141838259907e-01,-2.84179104579857733e-01,1.888409133926627347932e-16,4.689484389426910462960e-16,1.185110372584019854472e-01,2.942983325030138944502e-01
0.98999999999999999,28,-3.953387518194866214036e-01,-3.95338751819486856e-01,-2.68729078013560052e-01,2.341063540939325449131e-16,5.921664724656856192863e-16,1.266096738059265693185e-01,3.202561682183311295136e-01
0.98999999999999999,29,-3.804704066793916457563e-01,-3.80470406679391915e-01,-2.48529894623075065e-01,2.690718741565900629098e-16,7.072084173509110518140e-16,1.319405120563165807930e-01,3.467825873971269871106e-01
0.98999999999999999,30,-3.586150883792717935930e-01,-3.58615088379272084e-01,-2.24116262751352380e-01,2.908914428778608396442e-16,8.111522696730865474494e-16,1.344988256279194138590e-01,3.750506601263616585562e-01
0.98999999999999999,31,-3.304081608658862596461e-01,-3.30408160865886591e-01,-1.96080137705223229e-01,3.313050788572580174218e-16,1.002714575781122487747e-15,1.343280231606630310403e-01,4.065517716288709036427e-01
0.98999999999999999,32,-2.965777891702468821325e-01,-2.96577789170247241e-01,-1.65059813855713972e-01,3.591690746901354813758e-16,1.211045087681730714753e-15,1.315179753145329105571e-01,4.434518703591677671165e-01
0.98999999999999999,33,-2.579308965271826177600e-01,-2.57930896527182929e-01,-1.31728321668122705e-01,3.112744437205883230035e-16,1.206813328343485122538e-15,1.262025748590599123810e-01,4.892883193067170028736e-01
0.98999999999999999,34,-2.153379212949963462617e-01,-2.15337921294996570e-01,-9.67813446767063629e-02,2.241587991613780417310e-16,1.040962956330844175932e-15,1.185565766182899833888e-01,5.505606068142387980930e-01
0.98999999999999999,35,-1.697166549067711793504e-01,-1.69716654906771319e-01,-6.09248776614182627e-02,1.399162903592543472087e-16,8.244110776052781602496e-16,1.087917772453529166306e-01,6.410200419346849556824e-01
0.98999999999999999,36,-1.220154563353353880664e-01,-1.22015456335335476e-01,-2.48628496426768729e-02,8.790169113426227198715e-17,7.204143948179961014972e-16,9.715260669265851517528e-02,7.962319661015220877641e-01
0.98999999999999999,37,-7.319614737056556647867e-02,-7.31961473705655952e-02,1.07150662739135139e-02,2.869069998939766108492e-17,3.919700833999779399199e-16,8.391121364447908039820e-02,1.146388391449990075562e+00
0.98999999999999999,38,-2.421689625939694482641e-02,-2.42168962593969361e-02,4.51452396741348003e-02,8.695640236512647280875e-18,3.590732744349291058563e-16,6.936213593353174509205e-02,2.864204198199716706972e+00
0.98999999999999999,39,2.398460508276057534736e-02,2.39846050827606135e-02,7.78012590243739172e-02,3.810631823107646365401e-17,1.588782391854605018640e-15,5.381665394161334181402e-02,2.243799877292753956401e+00
0.98999999999999999,40,7.050737294097963573671e-02,7.05073729409797095e-02,1.08104303025125664e-01,7.379351036479464553963e-17,1.046607004157788890614e-15,3.759693008414602851373e-02,5.332340224279479928512e-01
0.98999999999999999,41,1.145024886055300957364e-01,1.14502488605530209e-01,1.35532529234387078e-01,1.130619577995040092588e-16,9.874192183631150043304e-16,2.103004062885698226233e-02,1.836644852436971407070e-01
0.98999999999999999,42,1.551873142413391146714e-01,1.55187314241339275e-01,1.59629321503796051e-01,1.600960032946407984866e-16,1.031630736554071358269e-15,4.442007262456936446848e-03,2.862352044799848371007e-02
0.98999999999999999,43,1.918583249296842409770e-01,1.91858324929684521e-01,1.80010259923260002e-01,2.795886352296994559197e-16,1.457266112023902161618e-15,1.184806500642423895291e-02,6.175423980568231895890e-02
0.98999999999999999,44,2.239023412230936726516e-01,2.23902341223094048e-01,1.96368701421071656e-01,3.753101345330134286371e-16,1.676222465932407569339e-15,2.753363980202201627488e-02,1.229716476014327147215e-01
0.98999999999999999,45,2.508059775169039270625e-01,2.50805977516904366e-01,2.08479885457492964e-01,4.388579343678200572754e-16,1.749790570036321104448e-15,4.232609205941096321081e-02,1.687603002067933225601e-01
0.98999999999999999,46,2.721631556404056373499e-01,2.72163155640406107e-01,2.16203506889506875e-01,4.696221710120962455903e-16,1.725517070475852568387e-15,5.595964875089876278342e-02,2.056106698910972379251e-01
0.98999999999999999,47,2.876805696603099183359e-01,2.87680569660310359e-01,2.19484726558983406e-01,4.407010780610454148132e-16,1.531911170022433024440e-15,6.819584310132651211651e-02,2.370540463746002049722e-01
0.98999999999999999,48,2.971810262802725546361e-01,2.97181026280272931e-01,2.18353618938865984e-01,3.761368386895336257680e-16,1.265682548436983808553e-15,7.882740734140657035806e-02,2.652504714990254562742e-01
0.98999999999999999,49,3.006046246938713690676e-01,3.00604624693871669e-01,2.12923084732001944e-01,3.002155815612361777767e-16,9.987057979130181925555e-16,8.768153996186942532570e-02,2.916839355055240057160e-01
0.98999999999999999,50,2.980077795702595488015e-01,2.98007779570259812e-01,2.03385284131581606e-01,2.632171824251683389662e-16,8.832560774243518213103e-16,9.462249543867794256418e-02,3.175168634024513813162e-01
